path,avg_volume,last_volume,RSI,Close_price,low_BB,label
flet\рисунок322.png,1314.802646345515,2705.725773,21.98705130727641,8726.65,8538.895369890704,0
flet\рисунок323.png,1330.1792299568106,3324.061317,22.86065443110136,8712.01,8381.611007756028,0
flet\рисунок324.png,1328.9831287740865,1293.138975,22.76042504864271,8680.0,8256.653157092582,0
flet\рисунок325.png,832.8625364850498,2038.337726,29.36145497315546,9075.74,9046.7152015156,0
flet\рисунок326.png,837.9557423421926,1443.355412,31.61775983123256,9084.38,8994.586667980631,0
flet\рисунок327.png,840.7402441362127,954.812801,35.23929919515306,9098.4,8957.593984047844,0
flet\рисунок329.png,437.77470583056487,1427.681786,35.19742534858341,9046.94,8963.916551821463,0
flet\рисунок330.png,444.1330225813954,1517.201814,40.72927277596202,9082.77,8959.345821857134,0
flet\рисунок331.png,516.6074653355481,729.306555,29.759262305032287,8970.0,8951.908815837514,0
flet\рисунок332.png,517.6994193355482,400.84842,31.88441958790432,8967.6,8926.458226030145,0
flet\рисунок333.png,516.9634638903655,297.832875,30.300719407670467,8951.0,8906.774032758702,0
flet\рисунок334.png,450.2043632823921,741.100509,35.05750539935739,9139.81,9123.476956984066,0
flet\рисунок337.png,672.4380830431893,1155.293967,34.61529350322737,11480.79,11450.384975978031,0
flet\рисунок339.png,692.2482018438537,1163.488774,37.55874648371039,11425.08,11355.863690724114,0
flet\рисунок340.png,471.6439017308971,684.438626,34.89419155517409,11392.46,11337.725501650042,0
flet\рисунок341.png,474.4367410332226,869.889804,33.22743134028924,11366.98,11307.077722140808,0
flet\рисунок342.png,476.8125630730897,646.119533,41.32999639876565,11419.41,11299.289406380947,0
flet\рисунок343.png,1042.1005184219268,1269.906211,43.82284720702334,10250.08,10181.96102095226,0
flet\рисунок344.png,1050.1775119833887,1960.234857,50.21482372023179,10360.55,10182.202126211718,0
flet\рисунок345.png,1053.6055584684384,1376.367959,55.825778731235154,10472.65,10181.70494385272,0
flet\рисунок346.png,738.9051718770764,1418.922534,36.81980970009944,13131.84,12928.464706250352,0
flet\рисунок347.png,745.705129936877,1571.398122,44.48385825126893,13230.85,12955.929933052168,0
flet\рисунок348.png,752.670298820598,1357.732896,41.97389288452852,13189.82,12988.60510306264,0
flet\рисунок351.png,1249.2317634186045,2129.245992,32.85237096116685,14779.82,14515.504125428386,0
flet\рисунок353.png,1184.9733088106311,1737.770897,35.13228631815723,17060.77,16598.33299858769,0
flet\рисунок354.png,1195.6831671029902,2455.143524,38.165157939212605,17118.93,16538.85513387635,0
flet\рисунок356.png,549.9113589401993,1419.11082,42.58932722014936,18003.75,17821.40940001016,0
flet\рисунок357.png,555.4721706877076,1065.209037,44.4473448025123,18022.94,17815.820399367563,0
flet\рисунок358.png,915.0717236345514,1806.680983,30.83088513224974,22307.5,21841.53345380323,0
flet\рисунок359.png,919.5852385946844,962.405801,42.82562956424328,22695.72,21831.644740372027,0
flet\рисунок360.png,915.7598738803988,44.776557,42.6925996036577,22681.32,21895.444507632725,0
flet\рисунок361.png,1205.6398733986712,3518.96011,33.413382929952924,29933.3,29155.495275265686,0
flet\рисунок362.png,1214.3112873887044,1378.348882,37.55289830201751,30254.26,28996.77260144645,0
flet\рисунок363.png,1225.1787038239202,1994.82374,45.524255733195226,30900.0,29079.154701016185,0
flet\рисунок364.png,922.5922740033222,1780.963576,41.817257125194914,32475.34,31402.308205501515,0
flet\рисунок365.png,927.9029563887044,1079.473514,44.26174338286386,32628.85,31668.344268703127,0
flet\рисунок366.png,929.7124628604652,1089.164969,39.97722051887392,32304.44,31762.63015614303,0
flet\рисунок367.png,931.7826434651164,1074.878757,32.73395937216301,43334.35,43033.89516673544,0
flet\рисунок368.png,926.8987455448504,601.539118,37.60161738254827,43514.78,42975.84254573493,0
flet\рисунок369.png,926.6587567176078,782.85372,38.665905771833295,43544.92,42986.79346334883,0
flet\рисунок370.png,819.6960178604652,1748.578124,29.591301880285958,56078.22,55412.91999460317,0
flet\рисунок371.png,821.6439343853822,1113.908268,35.08461144671539,56355.14,55126.37891585029,0
flet\рисунок372.png,823.8112629966778,822.464494,33.80826914510977,56133.98,55014.16518614198,0
flet\рисунок373.png,564.5668060730898,802.670885,32.61634143992849,56294.99,56075.89563267896,0
flet\рисунок374.png,561.5538218604651,358.917874,30.206297058433705,56134.34,55885.450337844624,0
flet\рисунок375.png,562.3239717674419,586.71843,34.740856457127045,56189.52,55707.711929472585,0
flet\рисунок376.png,697.3194110697675,1088.206309,23.21594920875841,52712.72,52027.44917378282,0
flet\рисунок377.png,698.9960826079734,786.402939,27.927305318978103,52891.25,51921.92088702097,0
flet\рисунок378.png,704.7658954817275,1555.84769,32.475275475210765,52732.39,51823.47821509629,0
flet\рисунок380.png,500.8880756312293,722.241783,37.07223736421881,56977.76,56544.33407411685,0
flet\рисунок381.png,501.934887345515,677.861423,36.46968231448219,56933.46,56502.95514790004,0
flet\рисунок382.png,953.590765511628,790.314271,34.49640339124414,47944.97,47248.99589916648,0
flet\рисунок383.png,960.3702026013289,1705.539632,46.69838247034189,48689.03,47205.93216139842,0
flet\рисунок384.png,963.9938449401994,1298.036941,52.05500837486553,49056.55,47213.853157956015,0
flet\рисунок386.png,583.1176540465116,1005.188792,31.850331062918748,54020.21,53600.78339426218,0
flet\рисунок387.png,590.0761710996678,1642.070908,33.73681136754054,53849.23,53258.7559158864,0
flet\рисунок388.png,1883.2984336378736,10115.500074,46.92610074180244,37406.48,33850.63311665369,0
flet\рисунок389.png,1933.832897122924,8237.248776,39.13505788488956,35086.0,33306.875638303056,0
flet\рисунок390.png,1959.9574523887045,4412.765607,40.53953778336729,35307.65,32926.891995794074,0
flet\рисунок391.png,509.7959608538206,950.313911,26.797457900051768,47088.8,46772.89490213957,0
flet\рисунок392.png,509.2949658239203,539.98419,23.902926297564385,46855.59,46557.17583106864,0
flet\рисунок393.png,511.1433936544851,1069.51083,28.06389935102172,46887.98,46427.69943949468,0
flet\рисунок394.png,646.1231962225914,4096.06799,25.20084500353013,46656.07,46173.77740259053,0
flet\рисунок395.png,662.6645771860465,2102.82006,29.0652344133864,46973.86,45540.08724591711,0
flet\рисунок396.png,672.0442388139536,1854.66701,34.434765535585406,47425.0,45188.81108687968,0
flet\рисунок397.png,444.09612372093017,1036.55707,31.381617904495076,59221.96,58836.727446490775,0
flet\рисунок398.png,449.8926176079735,1008.37434,26.45441303129492,58704.25,58414.58168159469,0
flet\рисунок399.png,453.6212241860465,721.73677,31.50393959607292,58920.97,58167.41932241269,0
flet\рисунок400.png,6080.895271428572,7462.06458,43.03653387460751,16917.96,16404.373986593288,0
flet\рисунок401.png,6087.961717441862,4576.48583,39.87387570440483,16784.64,16424.948865660666,0
flet\рисунок402.png,6101.1655482392025,4430.62092,39.01420249321018,16743.54,16510.245865919467,0
flet\рисунок403.png,320.8276241196013,553.68702,29.671730302632955,35433.92,35238.71211563634,0
flet\рисунок404.png,323.034316910299,593.06705,31.97493674572634,35399.87,35107.61830465374,0
flet\рисунок405.png,323.6652710299003,322.93633,30.139478534700974,35316.01,34985.84401925798,0
flet\рисунок406.png,494.4681758139535,766.89131,29.96663860333027,35921.01,35780.158603884,0
flet\рисунок407.png,497.58994857142864,690.81139,31.7118335655323,35879.64,35692.26718191881,0
flet\рисунок408.png,498.5619362126247,490.31027,36.37636038654541,35955.01,35641.27498049318,0
flet\рисунок409.png,294.4530362790698,774.55279,24.6497049478336,36554.72,36424.78997315165,0
flet\рисунок410.png,306.8927281063123,1049.55068,49.69278188849427,36985.54,36434.66961404495,0
flet\рисунок411.png,308.3245500664452,398.97537,47.95504336221015,36946.01,36434.20939346979,0
flet\рисунок412.png,278.3965776079734,711.93074,32.16004213901586,37080.0,37033.20682117021,0
flet\рисунок413.png,280.0443307973422,418.16567,34.03595987709405,37071.13,36977.20745040324,0
flet\рисунок414.png,281.03841126245845,400.4496,31.87893187799837,36991.22,36905.534620309496,0
flet\рисунок415.png,342.22098750830565,1042.80151,30.184365811215624,42203.67,41777.8423178513,0
flet\рисунок416.png,346.34667664451825,1121.748,35.670095513533866,42401.01,41610.064702092524,0
flet\рисунок417.png,349.12076172757475,649.03283,32.12439200029324,42164.46,41454.949517093584,0
flet\рисунок418.png,258.47376641196007,607.74327,30.404112736189337,43083.63,42945.84261690394,0
flet\рисунок419.png,258.7212526578073,237.2755,35.498585302406035,43146.01,42879.67432465131,0
flet\рисунок420.png,259.21006179402,380.5844,31.48765266621812,43014.52,42805.22580016596,0
flet\рисунок421.png,269.6762829568106,728.17258,38.423912580411205,42620.83,42483.0067396334,0
flet\рисунок422.png,272.4254746843854,258.34897,37.24260666719172,42582.41,42471.58320260804,0
flet\рисунок423.png,273.7491035548173,282.21068,47.39369949811683,42729.62,42467.94866611971,0
flet\рисунок424.png,402.068043255814,716.16575,27.09104486105048,41806.43,41597.24236749924,0
flet\рисунок425.png,401.25363332225913,338.55021,31.38944633492297,41877.27,41474.72488795881,0
flet\рисунок426.png,402.228056345515,473.41964,40.831146271356936,42054.54,41441.88875983375,0
flet\рисунок427.png,496.3572842192692,2798.6148,31.63979771607812,42789.38,42122.39340912379,0
flet\рисунок428.png,504.2394323920266,1679.4159,29.31211220887517,42468.28,41639.55002337926,0
flet\рисунок429.png,510.1131704318937,1155.51903,30.48529242160248,42529.4,41285.06630336583,0
flet\рисунок431.png,327.7700125913622,1325.39027,32.82008344323794,39118.04,38767.22385380192,0
flet\рисунок432.png,330.19092009966784,454.0597,28.345445792219166,38917.28,38638.78248874005,0
flet\рисунок433.png,452.2831953156146,551.34147,32.88252653538596,50988.0,50725.44726575202,0
flet\рисунок434.png,450.8092600664451,312.52589,33.806113652859,50984.56,50649.40300352113,0
flet\рисунок435.png,449.251721627907,361.91405,29.908896627388263,50825.97,50551.4008297648,0
flet\рисунок437.png,467.792039973422,564.48207,46.51591697250061,68518.3,67824.4814237489,0
flet\рисунок438.png,467.3745503388705,248.25246,43.245136271624986,68362.01,67842.93062326455,0
flet\рисунок439.png,667.4815381727574,1451.47077,38.47140946016023,63018.97,62436.43641787933,0
flet\рисунок440.png,674.8233858803986,1581.10846,42.78289545397122,63317.78,62428.421522333054,0
flet\рисунок441.png,679.7144646511628,1154.3099,49.39630504707353,63776.31,62442.9342188384,0
flet\рисунок442.png,379.5361909966777,1166.76675,50.47123248559632,65876.0,64888.97916027999,0
flet\рисунок443.png,388.9237828239203,1169.08357,47.29876438735176,65702.31,64896.202216215,0
flet\рисунок444.png,393.3050342857143,556.65994,49.39081059223342,65828.58,64931.26612697848,0
flet\рисунок445.png,356.820686511628,566.63173,30.163295112298243,69011.94,68789.29073315865,0
flet\рисунок446.png,358.3979146843854,532.0622,33.41744216613799,69045.38,68556.09816317471,0
flet\рисунок447.png,361.3072263787376,582.31999,31.18023160931048,68790.25,68323.93800778616,0
flet\рисунок449.png,426.8162694684386,1387.43717,20.136759787742346,57169.69,56456.76676156667,0
flet\рисунок450.png,433.2344125249169,942.55196,26.69088736557623,57422.31,56143.79672629171,0
flet\рисунок452.png,456.2058330564784,725.28248,31.274375733896733,68128.37,67502.81420620962,0
flet\рисунок453.png,458.3384889700996,459.91359,32.81642779385724,68155.98,67304.32632739913,0
flet\рисунок454.png,267.1697603986711,337.14779,44.779621547576845,67555.18,67231.26121783127,0
flet\рисунок455.png,267.4601534883721,141.86863,47.25104803945221,67619.99,67215.47236495951,0
flet\рисунок456.png,268.453567641196,341.45967,47.49096495217696,67611.12,67202.81940936984,0
flet\рисунок457.png,181.2562081727575,265.76841,30.817563559798337,67095.58,67007.66645573136,0
flet\рисунок458.png,183.77734023255817,656.39665,34.57537857666243,67109.0,66913.4376492939,0
flet\рисунок459.png,185.7679022923588,439.6123,33.7367860874747,66998.66,66803.4516416248,0
flet\рисунок460.png,441.3378855813953,1291.28901,26.100101998625963,54443.99,53742.65132603462,0
flet\рисунок461.png,445.7832510631229,740.43449,28.1433593843743,54392.01,53379.04719614764,0
flet\рисунок462.png,449.8138110631229,636.79227,33.23055120224794,54504.04,53295.716218023146,0
flet\рисунок465.png,279.0026204651163,667.29061,27.883195487385663,64208.01,63884.77756611883,0
flet\рисунок466.png,413.3445701328904,2125.64835,27.028539074039404,54432.65,54090.19566483861,0
flet\рисунок467.png,425.5898961129568,1982.67727,27.538335912871887,54124.0,53167.84071473909,0
flet\рисунок468.png,435.4802725581395,1687.24879,35.05611148818012,54697.98,52590.31909468029,0
flet\рисунок469.png,374.9966500332226,368.05612,32.770947928188974,53624.01,53369.93001538239,0
flet\рисунок470.png,379.7124375747509,1360.50317,33.31267159135912,53534.28,53326.3574011039,0
flet\рисунок471.png,381.0232384717608,442.43347,35.05936579105664,53469.24,53287.585132337226,0
flet\рисунок473.png,222.06133232558145,330.0686,31.29005550371949,59420.26,59010.56510139784,0
flet\рисунок474.png,222.2431763455149,313.73157,39.41413691258393,59686.01,58913.674937234406,0
flet\рисунок475.png,272.2244889700997,282.3862,37.28205539385134,65760.01,65561.83058788233,0
flet\рисунок476.png,274.99899053156145,1153.50757,33.10618712017794,65535.48,65399.10522024735,0
flet\рисунок477.png,276.4245429568107,273.12154,42.19709696764103,65810.63,65321.13923672197,0
flet\рисунок479.png,282.10030993355485,475.18298,30.82193121455998,67692.05,67510.09047575467,0
flet\рисунок480.png,283.9482018604651,693.65501,58.41945224903064,68454.55,67509.82527976712,0
flet\рисунок481.png,418.0046881594684,447.25766,41.62036554619514,96514.98,96014.67636602132,0
flet\рисунок482.png,414.3329480265781,382.27139,40.03429440328984,96404.0,95959.4895174193,0
flet\рисунок483.png,411.7441946046512,349.4919,33.280103981304535,95860.74,95730.06891371586,0
flet\рисунок484.png,414.7932959136212,812.75153,39.310491595122855,92172.0,91560.04942889557,0
flet\рисунок485.png,419.470863255814,892.70624,43.738966584115154,92456.63,91520.95795204736,0
flet\рисунок486.png,422.6796539867111,720.82235,41.70716753694072,92275.99,91486.05972802894,0
flet\рисунок487.png,633.6091854883721,1491.08867,34.27545873672301,96296.02,95293.00383917478,0
flet\рисунок488.png,638.2822408704319,853.88047,36.90611102754245,96383.74,95042.11589745455,0
flet\рисунок489.png,642.3912808704318,1114.39693,39.38923871931702,96656.0,94875.42707691244,0
flet\рисунок490.png,540.4275356013289,1707.2465,23.902556467099835,92567.99,91914.1029103598,0
flet\рисунок491.png,547.7504986578073,944.46796,38.867999402266015,93777.1,92011.81193611464,0
flet\рисунок492.png,552.7467051362125,684.20203,42.57803849944967,94109.61,92356.68439055693,0
flet\рисунок493.png,337.6694210963455,511.41726,36.36485620421063,92440.96,92199.91434862756,0
flet\рисунок494.png,338.9807203322259,467.76736,45.97644244289276,92863.8,92039.4624053632,0
flet\рисунок495.png,341.4273161461794,535.39142,55.79969488068925,93540.53,92029.58497073082,0
flet\рисунок496.png,443.8581428903655,221.68593,46.576010232290855,102025.41,101467.5979833584,0
flet\рисунок497.png,440.4898145847176,99.89746,45.341948973441646,101944.49,101441.31152071098,0
flet\рисунок498.png,436.6119159800664,278.2097,41.537687841072895,101706.59,101361.93639475852,0
flet\рисунок499.png,180.2626615614618,864.31854,25.023331244350587,99980.01,99888.19640782411,0
flet\рисунок502.png,305.57134730897013,2630.8244,31.477936564991943,93885.99,93510.45869953591,0
flet\рисунок503.png,316.28832222591365,1660.38133,29.918385915093754,93566.01,92823.02875609828,0
flet\рисунок504.png,322.78527913621264,1083.65561,38.90265361747483,94436.0,92540.55508162091,0
flet\рисунок505.png,210.8682736212625,583.22667,33.71627636741838,94696.02,94743.5765329218,0
flet\рисунок506.png,214.50649794019932,473.82286,48.42913098432869,95628.91,94691.27588160816,0
flet\рисунок507.png,218.3503548837209,922.41902,49.156938404021055,95611.09,94571.12207518096,0
flet\рисунок508.png,143.5462960797342,229.24401,23.2157284364079,94049.54,93669.0057927035,0
flet\рисунок509.png,145.6453815282392,392.19452,26.490287988289424,93924.03,93385.28567318348,0
flet\рисунок510.png,147.92382292358803,301.08094,27.329359075792,93679.63,93213.8250549181,0
flet\рисунок511.png,537.1108268106312,852.9519,39.00123575553986,84385.89,82626.8946752276,0
flet\рисунок512.png,544.0677811295681,2005.85254,39.783529952083946,84452.84,82536.52999148439,0
flet\рисунок513.png,548.4312303654485,821.74476,44.19896606759013,84610.86,82527.47977035087,0
flet\рисунок514.png,502.147032923588,1062.31287,28.619533716332548,83483.84,83092.49633265298,0
flet\рисунок515.png,504.34271435215953,515.93883,33.43797591501319,83808.88,82734.53642454589,0
flet\рисунок516.png,506.2751196677741,433.73949,34.85530232380602,83843.31,82473.71843631033,0
flet\рисунок517.png,334.1380384053157,662.99824,28.87763632954813,78631.17,77574.54059298124,0
flet\рисунок518.png,330.1583881727575,706.71611,33.45438759708427,78820.15,77618.00034950621,0
flet\рисунок519.png,327.2600328571429,527.08779,32.28307944465614,78579.44,77945.80836414281,0
flet\рисунок520.png,172.16761717607972,383.99303,29.949339586926182,81624.11,81347.13674683681,0
flet\рисунок521.png,173.4549160465116,206.28313,37.56856099767597,81854.71,81241.18687228451,0
flet\рисунок522.png,174.2982741528239,271.54842,38.0924350963288,81834.71,81159.54205598966,0
flet\рисунок523.png,47744.60677740865,14427.23,43.05069144293957,18.7431,18.43633178272504,0
flet\рисунок524.png,47554.64996677741,18901.82,45.76870050031525,18.8201,18.422607819302417,0
flet\рисунок525.png,47180.37960132891,30470.19,44.968540728572734,18.787,18.40749508922641,0
flet\рисунок526.png,156987.81835548175,430746.747,45.136283966133625,25.597,21.787787222182786,0
flet\рисунок527.png,159022.475448505,357199.4,40.65960893975649,24.417,21.752776801026677,0
flet\рисунок528.png,160616.67637209303,397952.934,45.24766990664629,25.283,21.99142261734197,0
flet\рисунок529.png,28480.53190365449,125677.064,28.197406909989443,176.56,174.94809205068907,0
flet\рисунок530.png,29093.591411960137,111343.648,36.26436066639489,176.78,174.61066458216325,0
flet\рисунок531.png,29556.367262458472,71177.188,35.24143591888788,176.28,174.56216288780706,0
flet\рисунок532.png,47744.60677740865,14427.23,43.05069144293957,18.7431,18.43633178272504,0
flet\рисунок533.png,47554.64996677741,18901.82,45.76870050031525,18.8201,18.422607819302417,0
flet\рисунок534.png,47180.37960132891,30470.19,44.968540728572734,18.787,18.40749508922641,0
flet\рисунок535.png,156987.81835548175,430746.747,45.136283966133625,25.597,21.787787222182786,0
flet\рисунок536.png,159022.475448505,357199.4,40.65960893975649,24.417,21.752776801026677,0
flet\рисунок537.png,160616.67637209303,397952.934,45.24766990664629,25.283,21.99142261734197,0
flet\рисунок538.png,28480.53190365449,125677.064,28.197406909989443,176.56,174.94809205068907,0
flet\рисунок539.png,29093.591411960137,111343.648,36.26436066639489,176.78,174.61066458216325,0
flet\рисунок540.png,29556.367262458472,71177.188,35.24143591888788,176.28,174.56216288780706,0
flet\рисунок541.png,47744.60677740865,14427.23,43.05069144293957,18.7431,18.43633178272504,0
flet\рисунок542.png,47554.64996677741,18901.82,45.76870050031525,18.8201,18.422607819302417,0
flet\рисунок543.png,47180.37960132891,30470.19,44.968540728572734,18.787,18.40749508922641,0
flet\рисунок544.png,156987.81835548175,430746.747,45.136283966133625,25.597,21.787787222182786,0
flet\рисунок545.png,159022.475448505,357199.4,40.65960893975649,24.417,21.752776801026677,0
flet\рисунок546.png,160616.67637209303,397952.934,45.24766990664629,25.283,21.99142261734197,0
flet\рисунок547.png,28480.53190365449,125677.064,28.197406909989443,176.56,174.94809205068907,0
flet\рисунок548.png,29093.591411960137,111343.648,36.26436066639489,176.78,174.61066458216325,0
flet\рисунок549.png,29556.367262458472,71177.188,35.24143591888788,176.28,174.56216288780706,0
flet\рисунок550.png,47744.60677740865,14427.23,43.05069144293957,18.7431,18.43633178272504,0
flet\рисунок551.png,47554.64996677741,18901.82,45.76870050031525,18.8201,18.422607819302417,0
flet\рисунок552.png,47180.37960132891,30470.19,44.968540728572734,18.787,18.40749508922641,0
flet\рисунок553.png,156987.81835548175,430746.747,45.136283966133625,25.597,21.787787222182786,0
flet\рисунок554.png,159022.475448505,357199.4,40.65960893975649,24.417,21.752776801026677,0
flet\рисунок555.png,160616.67637209303,397952.934,45.24766990664629,25.283,21.99142261734197,0
flet\рисунок556.png,28480.53190365449,125677.064,28.197406909989443,176.56,174.94809205068907,0
flet\рисунок557.png,29093.591411960137,111343.648,36.26436066639489,176.78,174.61066458216325,0
flet\рисунок558.png,29556.367262458472,71177.188,35.24143591888788,176.28,174.56216288780706,0
flet\рисунок560.png,8981.717906976744,25607.5,46.85808522354138,2.99,2.911261960304259,0
flet\рисунок561.png,8901.230132890363,4783.05,44.20140847023671,2.968,2.90599076136387,0
flet\рисунок562.png,17188.373455149504,63845.74,48.56928572942071,4.0717,3.752518662007625,0
flet\рисунок563.png,17389.012857142858,34719.56,48.36264463576909,4.0644,3.750476950958745,0
flet\рисунок564.png,17183.69049833887,11848.64,47.98719269816877,4.0474,3.748127550330496,0
flet\рисунок565.png,30844.91853820598,168872.86,27.95826782705501,2.6206,2.3505907239123887,0
flet\рисунок566.png,31257.642790697675,131249.52,22.575785739141747,2.3866,2.271619653979573,0
flet\рисунок567.png,31621.63820598006,121375.23,34.6765604568143,2.5609,2.2182418291112764,0
flet\рисунок568.png,26314.35996677741,28592.85,28.47722537109018,2.6681,2.5629385565730294,0
flet\рисунок569.png,26504.33066445183,34855.24,38.80866272333936,2.7509,2.531947074319861,0
flet\рисунок570.png,26634.17448504984,18448.68,35.13689169328122,2.6973,2.506262030971505,0
flet\рисунок571.png,24807.934651162792,33427.62,49.79644833533581,1.5875,1.5236250304318937,0
flet\рисунок572.png,24646.25857142857,19621.86,50.44797794539332,1.5908,1.5234089493658542,0
flet\рисунок573.png,24609.902458471763,11025.59,48.04730215202356,1.581,1.523622731186275,0
flet\рисунок574.png,21325.171196013285,22195.73,23.591503028254287,1.8585,1.8316058967922453,0
flet\рисунок576.png,20110.869435215947,21366.9,37.99363816733292,1.8677,1.812719749739866,0
flet\рисунок577.png,27445.384950166117,64716.49,39.62147043146656,1.1998,1.1394662884156348,0
flet\рисунок578.png,27602.600664451824,14930.79,43.60462423301269,1.2171,1.1333617446840225,0
flet\рисунок579.png,27830.81352159469,47764.23,40.348252843754985,1.1983,1.12630682007579,0
flet\рисунок580.png,64260.21893687707,75540.07,62.32089969765687,3.5802,3.3123426881565456,0
flet\рисунок581.png,64345.88993355482,25920.7,60.3942718664084,3.5725,3.30811942120966,0
flet\рисунок582.png,64171.65418604652,43967.28,64.74087413769102,3.6093,3.299003817415868,0
flet\рисунок583.png,51239.5311295681,250367.8,32.03354663852145,2.7664,2.580695591150974,0
flet\рисунок584.png,52814.82607973422,207619.05,48.04007893271484,2.9602,2.5932964635215763,0
flet\рисунок585.png,53251.58514950167,65852.4,53.70415935703869,3.0469,2.6175565604094087,0
flet\рисунок586.png,54783.25289036545,26412.93,48.93028507595868,3.6794,3.5869256071838103,0
flet\рисунок587.png,54611.92564784054,28600.09,54.4793543144979,3.7253,3.587725036088023,0
flet\рисунок588.png,54685.51392026579,14714.55,57.81072957160034,3.7535,3.584144341932595,0
flet\рисунок589.png,33100.32511627908,47006.31,16.902148324572536,7.9417,7.858220808150661,0
flet\рисунок590.png,33540.56687707642,15441.49,30.65368108451663,8.0717,7.77146509659982,0
flet\рисунок591.png,33407.95784053156,25053.08,30.228765082881317,8.01,7.703555398341159,0
flet\рисунок592.png,30432.446976744184,27386.7,29.957857544638863,7.6386,7.473797337505484,0
flet\рисунок593.png,30070.185149501664,13626.95,33.83005250902669,7.6568,7.436949695874429,0
flet\рисунок594.png,29928.882358803985,8961.26,36.31236936117102,7.6812,7.431550610331324,0
flet\рисунок595.png,76391.77308970099,74396.03,43.39783058555199,11.9145,11.531905243144642,0
flet\рисунок596.png,76248.36222591363,45618.67,35.70113956424489,11.6295,11.443183897242829,0
flet\рисунок597.png,76368.75511627906,97223.42,33.1311345230529,11.5213,11.336580780456393,0
flet\рисунок599.png,35493.619235880404,9681.31,32.190544206999974,12.4606,12.330918475585555,0
flet\рисунок600.png,35434.95893687708,13531.92,31.771112836510834,12.4296,12.255942325458998,0
flet\рисунок601.png,33931.97431893688,17832.04,38.09963338120944,14.1396,13.89500689180101,0
flet\рисунок602.png,33854.58953488372,6363.89,40.22479565519362,14.171,13.878151375717083,0
flet\рисунок603.png,33785.707009966776,16879.28,38.8275219210281,14.1373,13.863903076999192,0
flet\рисунок604.png,22287.697940199338,16524.9,35.360484898738726,13.4471,13.311913366805252,0
flet\рисунок605.png,22424.32707641196,29215.66,50.501414445986725,13.613,13.316791297079432,0
flet\рисунок606.png,22492.844019933556,19107.24,44.30825593785086,13.5276,13.321358254863066,0
flet\рисунок607.png,33188.838139534884,19439.41,39.77906660410783,13.4972,13.034964737489794,0
flet\рисунок608.png,33232.78455149502,11486.4,38.83641519158172,13.4197,13.0918305947377,0
flet\рисунок609.png,33153.80823920266,12735.28,37.48173865325919,13.3698,13.090259802626148,0
flet\рисунок610.png,47744.60677740865,14427.23,43.05069144293957,18.7431,18.43633178272504,0
flet\рисунок611.png,47554.64996677741,18901.82,45.76870050031525,18.8201,18.422607819302417,0
flet\рисунок612.png,47180.37960132891,30470.19,44.968540728572734,18.787,18.40749508922641,0
flet\рисунок613.png,27360.40478405316,105369.95,26.71348980502324,22.0209,21.576106051635463,0
flet\рисунок614.png,28136.60235880399,144256.71,51.890525903958086,23.9,21.58908449919596,0
flet\рисунок615.png,28605.78946843854,90672.43,51.24448296895254,23.8528,21.70748421918024,0
flet\рисунок616.png,29000.07455149501,58653.279,41.27605156867242,42.128,41.362450363221,0
flet\рисунок617.png,28983.26440863788,36661.649,50.2295805540545,43.011,41.35496874831506,0
flet\рисунок618.png,28968.45168770764,45037.637,53.87169859821402,43.404,41.36679203216725,0
flet\рисунок619.png,168842.4132126246,634957.859,28.644029658725668,36.698,34.42771962556284,0
flet\рисунок620.png,171510.1650564784,351461.71,43.87549872713637,41.142,34.363608475571446,0
flet\рисунок621.png,173683.29716611298,172004.301,41.5663905735272,39.776,33.99983147968857,0
flet\рисунок622.png,156987.81835548175,430746.747,45.136283966133625,25.597,21.787787222182786,0
flet\рисунок623.png,159022.475448505,357199.4,40.65960893975649,24.417,21.752776801026677,0
flet\рисунок624.png,160616.67637209303,397952.934,45.24766990664629,25.283,21.99142261734197,0
flet\рисунок625.png,78465.90061461795,111053.528,35.67714705362056,28.861,28.104033889346702,0
flet\рисунок626.png,78543.81725581396,35360.991,32.16683478762075,28.439,27.709170668024345,0
flet\рисунок627.png,78331.21124584718,29398.848,35.48841144776158,28.619,27.420168257690573,0
flet\рисунок628.png,77189.66716611297,75880.496,49.82536969031838,37.138,35.79386870087368,0
flet\рисунок629.png,76424.67345847176,77180.944,40.49395271808225,36.221,35.717770020653326,0
flet\рисунок630.png,75307.18999999999,46833.314,37.56535746899782,35.886,35.49817072610486,0
flet\рисунок631.png,68207.08981063122,507655.032,37.206850192541744,22.251,20.82044966480183,0
flet\рисунок632.png,69938.60925581394,245838.122,39.06344592981178,22.369,20.71450963690789,0
flet\рисунок633.png,71770.77903986709,326410.165,31.64115359213105,21.005,20.328108134903967,0
flet\рисунок634.png,32700.041767441864,94263.866,51.96446583820112,33.241,32.57454332969289,0
flet\рисунок635.png,32703.492073089703,22315.917,49.34306825567664,33.138,32.60522148432155,0
flet\рисунок636.png,32415.55466777409,25789.418,51.51498346019123,33.233,32.60008721181423,0
flet\рисунок637.png,26008.38484053156,63913.232,25.57819260293444,22.891,22.318990763070904,0
flet\рисунок638.png,26168.27870764119,28488.448,30.53692761562809,22.871,22.229842548414396,0
flet\рисунок639.png,26174.18778073089,31071.583,32.23284974046544,22.912,22.249281989429598,0
flet\рисунок640.png,50615.06198006644,168980.134,32.63264764589383,67.859,66.52228516415562,0
